municipality,barangay,year,season,seq_step,month,rain,temp,humid,ndvi,evi,ndwi,vv,vh,yield_mt_ha
City of Cabuyao,Butong,2024,Wet,5,11,62.4,27.47,81.65,0.4291621975489099,0.36021830251799636,-0.41449118244530625,-6.759741337251128,-12.123830061371864,3.61
City of Cabuyao,Butong,2024,Wet,6,12,189.7,26.18,84.76,0.6433519522794694,0.5883678620295237,-0.5258797557908108,-5.943532939926043,-11.110958544496002,3.61
City of Cabuyao,Gulod,2024,Wet,1,7,445.0,27.79,83.77,0.3354625579609422,0.31350268012947485,-0.2795561362422572,-6.775238432808701,-15.220305647602581,3.8
City of Cabuyao,Gulod,2024,Wet,2,8,275.9,28.21,83.02,0.41431668305615016,0.37467317613849793,-0.3622224855531822,-7.385364324537302,-13.037123062815196,3.8
City of Cabuyao,Gulod,2024,Wet,3,9,307.0,27.96,83.93,0.5990906258284494,0.40158896935922006,-0.531635898713561,-7.626323179478717,-13.117456968158857,3.8
City of Cabuyao,Gulod,2024,Wet,4,10,308.7,27.86,82.52,0.5476561947200596,0.4228754826621196,-0.5005738327229332,-7.167543130312186,-12.30153394963039,3.8
City of Cabuyao,Gulod,2024,Wet,5,11,62.4,27.84,81.69,0.42780191860395417,0.33409295515131776,-0.4169044037115578,-7.300411856449547,-13.214976848544778,3.8
City of Cabuyao,Gulod,2024,Wet,6,12,189.7,26.54,84.79,0.44180844057268753,0.3239615400361716,-0.4177326496733649,-6.71425874035929,-12.6063915164283,3.8
City of Cabuyao,Mamatid,2024,Wet,1,7,431.0,27.14,88.63,0.31976545895671865,0.30848030867216736,-0.3102661234101206,-2.7593280982707613,-11.733128638159087,3.85
City of Cabuyao,Mamatid,2024,Wet,2,8,253.6,27.65,86.85,0.24689020824835117,0.2711166698777689,-0.26052298490342335,-4.940023490495937,-10.275778977908907,3.85
City of Cabuyao,Mamatid,2024,Wet,3,9,309.2,27.41,86.81,0.41556871715474347,0.28622912916233706,-0.4342405010657851,-5.179333524583563,-10.539171265569035,3.85
City of Cabuyao,Mamatid,2024,Wet,4,10,294.0,27.15,86.83,0.4107757434056858,0.32249057934502334,-0.43760878697962813,-5.050944681591225,-10.156401884077736,3.85
City of Cabuyao,Mamatid,2024,Wet,5,11,81.3,27.58,82.28,0.36914376959487805,0.2510460508226994,-0.40978505818866595,-5.654511720959038,-10.643521055023422,3.85
City of Cabuyao,Mamatid,2024,Wet,6,12,204.4,26.03,87.32,0.38645861964805006,0.25767995708141483,-0.4120391400676359,-4.5080952901822045,-9.71488307796823,3.85
City of Cabuyao,Marinig,2024,Wet,1,7,445.0,27.43,83.7,0.31844777187190787,0.3095011207280576,-0.28073068395041045,-5.758115668444899,-13.139059262314618,3.76
City of Cabuyao,Marinig,2024,Wet,2,8,275.9,27.86,82.99,0.3945922068560143,0.34519715594535005,-0.3594061333534196,-6.614331604209853,-11.459684693220783,3.76
City of Cabuyao,Marinig,2024,Wet,3,9,307.0,27.6,83.88,0.4840074474567855,0.3375112094062112,-0.4575376273186725,-6.964662366718229,-11.857559125686056,3.76
City of Cabuyao,Marinig,2024,Wet,4,10,308.7,27.49,82.46,0.4467736198563966,0.33809661241239547,-0.4394926101271692,-6.7888397071905064,-11.50862030056154,3.76
City of Cabuyao,Marinig,2024,Wet,5,11,62.4,27.47,81.65,0.3748045503996873,0.3014351747912994,-0.37888969374059855,-7.10342138457995,-12.34101453077889,3.76
City of Cabuyao,Marinig,2024,Wet,6,12,189.7,26.18,84.76,0.3888088812828013,0.30787349146269044,-0.3794991049408374,-6.12764441320199,-11.19242759959866,3.76
City of Cabuyao,Niugan,2024,Wet,1,7,445.0,27.73,83.76,,,,-5.452350385756039,-13.796648938085214,3.66
City of Cabuyao,Niugan,2024,Wet,2,8,275.9,28.16,83.02,0.394763872933574,0.3755733373439262,-0.3546128574446456,-6.472191690792041,-12.012871365816496,3.66
City of Cabuyao,Niugan,2024,Wet,3,9,307.0,27.91,83.92,0.5169006950616422,0.37805610426597336,-0.474525859465602,-6.804418078202488,-12.385739710514201,3.66
City of Cabuyao,Niugan,2024,Wet,4,10,308.7,27.8,82.51,0.49590766920585744,0.36654603122439927,-0.46384108573086635,-6.0710501732319555,-11.446754524634283,3.66
City of Cabuyao,Niugan,2024,Wet,5,11,62.4,27.77,81.68,0.5393299299926987,0.42314053763547527,-0.5006984754507912,-6.514221420070426,-12.077006079615657,3.66
City of Cabuyao,Niugan,2024,Wet,6,12,189.7,26.48,84.79,0.5319985398387824,0.4436539621501494,-0.48332468518798094,-5.161639718623273,-10.81147964818623,3.66
City of Cabuyao,Pulo,2024,Wet,1,7,431.0,26.38,88.57,0.36295823338958955,0.3523573850591977,-0.3257073205378321,-2.866287986255641,-12.515879054540687,3.92
City of Cabuyao,Pulo,2024,Wet,2,8,253.6,26.87,86.77,0.43708983076690916,0.40792097500639,-0.38470740146026383,-5.079675812523285,-10.576396959876115,3.92
City of Cabuyao,Pulo,2024,Wet,3,9,309.2,26.67,86.73,0.39678563076991996,0.34967001519103547,-0.3875851693813992,-5.6391971593465025,-11.098665229202552,3.92
City of Cabuyao,Pulo,2024,Wet,4,10,294.0,26.38,86.74,0.4141731353481763,0.31412151144272843,-0.41289968985463926,-5.121977871551738,-10.494909644614436,3.92
City of Cabuyao,Pulo,2024,Wet,5,11,81.3,26.84,82.18,0.3268184926820217,0.2629842442113449,-0.33617426256719246,-5.998405551701879,-11.201912079387698,3.92
City of Cabuyao,Pulo,2024,Wet,6,12,204.4,25.29,87.26,0.36975152856744964,0.29126077671932915,-0.35536286437634196,-4.812199256263348,-10.177000288622525,3.92
City of Cabuyao,Sala,2024,Wet,1,7,445.0,27.72,83.74,,,,-5.585887671792091,-12.594872753587735,3.67
City of Cabuyao,Sala,2024,Wet,2,8,275.9,28.15,83.02,0.3524773089467958,0.33383427892622236,-0.31717162980222025,-5.73539012366571,-11.324951714974594,3.67
City of Cabuyao,Sala,2024,Wet,3,9,307.0,27.89,83.92,0.4623360763481582,0.33046936120888354,-0.42017801080606815,-6.195139508466127,-11.93913410805976,3.67
City of Cabuyao,Sala,2024,Wet,4,10,308.7,27.79,82.51,0.45159373345498427,0.33215508747850114,-0.4167090903589812,-5.87452529517893,-11.383162824784868,3.67
City of Cabuyao,Sala,2024,Wet,5,11,62.4,27.77,81.68,0.4386323428078385,0.34907431267664735,-0.4077701982859203,-6.486410909132728,-12.093691565424765,3.67
City of Cabuyao,Sala,2024,Wet,6,12,189.7,26.46,84.78,0.3829676836959078,0.36605297917874413,-0.3409401013314975,-5.303265270752547,-10.991494933142853,3.67
City of Cabuyao,San Isidro,2024,Wet,1,7,431.0,27.08,88.63,0.3872322900403891,0.44227125109519505,-0.300155767299931,-4.828968169712106,-12.625734835527306,4.19
City of Cabuyao,San Isidro,2024,Wet,2,8,253.6,27.57,86.84,0.520329046987256,0.4762796979990435,-0.43674848483917655,-5.840728968271673,-11.40253558255794,4.19
City of Cabuyao,San Isidro,2024,Wet,3,9,309.2,27.37,86.8,0.551911266593655,0.4081612840360624,-0.5144620956166435,-5.95728878138684,-11.630403680822125,4.19
City of Cabuyao,San Isidro,2024,Wet,4,10,294.0,27.08,86.82,0.4994302893753694,0.37237117580592516,-0.4862367936234197,-5.675473143595556,-11.09465673060535,4.19
City of Cabuyao,San Isidro,2024,Wet,5,11,81.3,27.54,82.27,0.4595102535173099,0.33733753202058836,-0.45280405856810074,-6.173761574313319,-11.950768581371086,4.19
City of Cabuyao,San Isidro,2024,Wet,6,12,204.4,25.99,87.31,0.45721936550542636,0.35890765467545727,-0.4316346452494457,-5.222596369000678,-11.059904724766168,4.19
City of Cabuyao,Baclaran,2025,Dry,1,1,51.9,25.93,82.82,0.45074682475041594,0.36483989707175807,-0.44615154659224565,-6.127413588469209,-11.660164677032721,4.04
City of Cabuyao,Baclaran,2025,Dry,2,2,89.6,26.02,82.39,0.4646626348942806,0.3362136362834877,-0.4404448259057665,-6.505249765976728,-12.005771134518382,4.04
City of Cabuyao,Baclaran,2025,Dry,3,3,48.5,26.93,80.85,0.4813732118386107,0.35181797617807176,-0.46759834009294887,-6.6368453276674,-11.99817936884973,4.04
City of Cabuyao,Baclaran,2025,Dry,4,4,22.0,28.94,76.32,0.46399598938051956,0.3918946069560275,-0.45361375387793135,-6.273433096791592,-14.715382904182727,4.04
City of Cabuyao,Baclaran,2025,Dry,5,5,167.5,28.9,78.24,0.4656958849974192,0.4020859314072016,-0.4550873748482329,-6.808902670430032,-11.819120191249493,4.04
City of Cabuyao,Baclaran,2025,Dry,6,6,369.0,27.91,83.1,,,,-3.6439502362702902,-12.844282907050443,4.04
City of Cabuyao,Banaybanay,2025,Dry,1,1,68.0,25.57,83.8,0.451555340823668,0.3600709831403279,-0.4445507571266499,-5.895419572931207,-11.451417471960157,4.86
City of Cabuyao,Banaybanay,2025,Dry,2,2,136.1,25.83,82.09,0.4148624871453999,0.31943115486921886,-0.40864951748984796,-6.604347247077044,-11.83533140582429,4.86
City of Cabuyao,Banaybanay,2025,Dry,3,3,70.3,27.01,78.08,0.39765658492897843,0.27852346934465483,-0.40934999138872774,-6.5130568944156435,-11.95588114153965,4.86
City of Cabuyao,Banaybanay,2025,Dry,4,4,26.8,29.47,71.33,0.3314971058594823,0.25203678377093514,-0.3623201766168842,-5.656806713703923,-14.951583639258999,4.86
City of Cabuyao,Banaybanay,2025,Dry,5,5,131.2,28.85,77.71,0.34966412794488755,0.2519609788480258,-0.3690728210977791,-6.602723258315832,-12.094707006268374,4.86
City of Cabuyao,Banaybanay,2025,Dry,6,6,329.7,27.29,87.27,0.04081396758556366,0.21635204553604126,0.010116560384631157,-2.635214362895959,-12.747639020205723,4.86
City of Cabuyao,Bigaa,2025,Dry,1,1,51.9,25.58,82.79,,,,-6.124020667974272,-12.37930149040874,4.4
City of Cabuyao,Bigaa,2025,Dry,2,2,89.6,25.66,82.35,0.562762317318761,0.5065239885721696,-0.5037842932111727,-6.410914504630865,-12.450310070855501,4.4
City of Cabuyao,Bigaa,2025,Dry,3,3,48.5,26.57,80.81,0.5213484244697252,0.41233071208089317,-0.4911027038258205,-6.349802377113248,-12.425015865733371,4.4
City of Cabuyao,Bigaa,2025,Dry,4,4,22.0,28.59,76.27,0.4694332722243122,0.3986655946479378,-0.4551265832433755,-7.0055521688253934,-14.174443605910145,4.4
City of Cabuyao,Bigaa,2025,Dry,5,5,167.5,28.55,78.18,0.4679067580641461,0.36928536541436924,-0.45858001620393085,-5.9767595977775105,-11.898453959024398,4.4
City of Cabuyao,Bigaa,2025,Dry,6,6,369.0,27.55,83.04,,,,-4.72006064947134,-12.164997974176167,4.4
City of Cabuyao,Gulod,2025,Dry,1,1,51.9,25.95,82.82,0.5281960319427347,0.45368936159224854,-0.4870700489280516,-6.830834243597119,-12.723034101377584,4.39
City of Cabuyao,Gulod,2025,Dry,2,2,89.6,26.02,82.39,0.5242895519152121,0.45577523045314366,-0.4760828493083142,-7.462507272964689,-12.959715766835837,4.39
City of Cabuyao,Gulod,2025,Dry,3,3,48.5,26.93,80.85,0.48875331910220177,0.3886622412708097,-0.46836527706016357,-7.401795262657267,-12.871421990554527,4.39
City of Cabuyao,Gulod,2025,Dry,4,4,22.0,28.95,76.32,0.44002623634878163,0.37965337527924553,-0.44054520435203715,-7.923163845261175,-15.179117859008521,4.39
City of Cabuyao,Gulod,2025,Dry,5,5,167.5,28.91,78.25,0.41180760482340995,0.3416022705352267,-0.41865413271844226,-7.788199485484321,-13.434465735468688,4.39
City of Cabuyao,Gulod,2025,Dry,6,6,369.0,27.92,83.1,,,,-6.7516344779420985,-14.510320884173613,4.39
City of Cabuyao,Mamatid,2025,Dry,1,1,68.0,25.65,83.81,0.3841528613206065,0.2809900247511622,-0.4240253976628314,-5.017230113657932,-10.359649465924457,4.26
City of Cabuyao,Mamatid,2025,Dry,2,2,136.1,25.9,82.1,0.30229519700463486,0.21983430124331532,-0.32315708728148257,-5.515770380462091,-10.41321014440428,4.26
City of Cabuyao,Mamatid,2025,Dry,3,3,70.3,27.1,78.08,0.37659015561322534,0.26794002801378264,-0.41578445023808724,-5.445313071613983,-10.531354170438659,4.26
City of Cabuyao,Mamatid,2025,Dry,4,4,26.8,29.54,71.34,0.34560675831367366,0.2724125997069698,-0.38477613707544767,-4.002566579353664,-12.967460993337163,4.26
City of Cabuyao,Mamatid,2025,Dry,5,5,131.2,28.93,77.73,0.36164354639905905,0.2980636234907262,-0.3904002722990724,-5.5461192252612594,-10.633263190340848,4.26
City of Cabuyao,Mamatid,2025,Dry,6,6,329.7,27.35,87.29,,,,-1.591615378734477,-11.237141962994677,4.26
City of Cabuyao,Marinig,2025,Dry,1,1,51.9,25.58,82.79,0.5145508500803448,0.5243010581698407,-0.47059410706125093,-6.465646993901915,-11.91647363260026,4.51
City of Cabuyao,Marinig,2025,Dry,2,2,89.6,25.66,82.35,0.42258751565788866,0.34980784131543496,-0.40694983104858284,-6.779348904841197,-11.886770290387622,4.51
City of Cabuyao,Marinig,2025,Dry,3,3,48.5,26.57,80.81,0.4161880570918132,0.3209220856393754,-0.42179886129125177,-6.918100161751048,-12.0290973815085,4.51
City of Cabuyao,Marinig,2025,Dry,4,4,22.0,28.59,76.27,0.3661964681277743,0.2997228850722873,-0.38574209853537045,-7.1495128764643665,-14.255379860574134,4.51
City of Cabuyao,Marinig,2025,Dry,5,5,167.5,28.55,78.18,0.40613527912710057,0.33004107715259384,-0.41378461261032207,-6.711873563280674,-11.73214702873212,4.51
City of Cabuyao,Marinig,2025,Dry,6,6,369.0,27.55,83.04,,,,-5.210088638515885,-12.407231150488746,4.51
City of Cabuyao,Niugan,2025,Dry,1,1,51.9,25.88,82.82,0.6867949175330573,0.6058705265824454,-0.6150986861094887,-5.831310463577649,-11.800251579997441,4.96
City of Cabuyao,Niugan,2025,Dry,2,2,89.6,25.97,82.39,0.4499509134482727,0.3755054219134794,-0.4208752950063087,-6.574333013464937,-12.195400136568287,4.96
City of Cabuyao,Niugan,2025,Dry,3,3,48.5,26.88,80.84,0.436656313345027,0.3172516951080703,-0.4266889706136327,-6.7345789051531195,-12.605259516477627,4.96
City of Cabuyao,Niugan,2025,Dry,4,4,22.0,28.9,76.32,0.3523789768098659,0.27888909841196236,-0.35643291692391543,-6.806311338609949,-15.020721998749458,4.96
City of Cabuyao,Niugan,2025,Dry,5,5,167.5,28.86,78.24,0.3863214863541027,0.28160108281005014,-0.37872410757867103,-6.678222192091589,-12.418200120338163,4.96
City of Cabuyao,Niugan,2025,Dry,6,6,369.0,27.85,83.1,,,,-4.220330954649633,-12.68887460878278,4.96
City of Cabuyao,Pulo,2025,Dry,1,1,68.0,24.88,83.75,0.3664032876092412,0.3019094577855124,-0.37554214447692463,-5.284478152581828,-10.691929779343946,5.26
City of Cabuyao,Pulo,2025,Dry,2,2,136.1,25.14,82.02,0.3708322927125702,0.2892838188416986,-0.3537185648176872,-6.043607248620335,-11.096584928160997,5.26
City of Cabuyao,Pulo,2025,Dry,3,3,70.3,26.33,77.99,0.35753085850588534,0.2794442252322964,-0.36733543219733217,-5.945564368067386,-11.100668164513706,5.26
City of Cabuyao,Pulo,2025,Dry,4,4,26.8,28.8,71.23,0.3058415375986504,0.2573287397492459,-0.3295230584779009,-4.114329896112955,-13.754819960797224,5.26
City of Cabuyao,Pulo,2025,Dry,5,5,131.2,28.18,77.62,0.3231609207283178,0.2659050772804306,-0.33259182775335105,-6.017471555738286,-11.285450523157316,5.26
City of Cabuyao,Pulo,2025,Dry,6,6,329.7,26.61,87.22,,,,-1.428602411115339,-11.79351101552511,5.26
City of Cabuyao,Sala,2025,Dry,1,1,51.9,25.86,82.82,,,,-5.844305227362189,-11.65228587404155,3.81
City of Cabuyao,Sala,2025,Dry,2,2,89.6,25.95,82.38,0.43672951936502563,0.5409246666311716,-0.3998893054924549,-6.557031556447025,-11.949372523994246,3.81
City of Cabuyao,Sala,2025,Dry,3,3,48.5,26.87,80.84,0.426745049173902,0.3131722912920046,-0.40248232886957014,-6.469155652996853,-12.090397010302825,3.81
City of Cabuyao,Sala,2025,Dry,4,4,22.0,28.89,76.31,0.34722377256002207,0.2819456178874221,-0.34537630432157557,-6.8822884171969365,-13.752232466688776,3.81
City of Cabuyao,Sala,2025,Dry,5,5,167.5,28.84,78.23,0.3720859486253828,0.28177971189786216,-0.3595883305554095,-6.30538496750569,-11.775155144132462,3.81
City of Cabuyao,Sala,2025,Dry,6,6,369.0,27.85,83.09,,,,-4.674760069912381,-12.012764364065543,3.81
City of Cabuyao,San Isidro,2025,Dry,1,1,68.0,25.58,83.8,0.5098992142681679,0.40247516361925845,-0.4925101595323922,-5.62582882491192,-11.400464623833777,4.69
City of Cabuyao,San Isidro,2025,Dry,2,2,136.1,25.84,82.1,0.5029678246881663,0.4100691751248921,-0.4676471267375998,-6.273232142830555,-11.799155464908269,4.69
City of Cabuyao,San Isidro,2025,Dry,3,3,70.3,27.03,78.08,0.48488128858786256,0.3733032674182587,-0.4773854512969049,-6.244439553845703,-11.864195696953463,4.69
City of Cabuyao,San Isidro,2025,Dry,4,4,26.8,29.5,71.33,0.4121619702154208,0.33361147731896923,-0.4233211563101912,-6.219246583143748,-13.852046502406472,4.69
City of Cabuyao,San Isidro,2025,Dry,5,5,131.2,28.88,77.72,0.4407974753452792,0.3590225163963138,-0.43300972481743305,-6.463734385360579,-12.273435617696089,4.69
City of Cabuyao,San Isidro,2025,Dry,6,6,329.7,27.31,87.28,,,,-4.45530614181607,-12.573308746051222,4.69
